draw,scenario,geo,metric,mean_2024_2030,value_2030,block_label
3,SC10,Region 12,CO₂ emissions,212886.2565985906,213022.18460363132,sign_reversed_2021
3,SC10,Region 12,Congestion index,1.0622373772786182,1.0582492830921224,sign_reversed_2021
3,SC10,Region 12,Electricity use,78470793.61492705,82439026.96392766,sign_reversed_2021
3,SC10,Region 12,Final energy,2869408792.8076315,2850459890.080283,sign_reversed_2021
3,SC10,Region 12,Health indicator,350997318699897.0,344860075484073.94,sign_reversed_2021
3,SC10,Region 12,Modal share: car,0.1867931106153327,0.1827344932005627,sign_reversed_2021
3,SC10,Region 12,Modal share: public transport,0.4130717590284318,0.4169429036174028,sign_reversed_2021
3,SC10,Region 12,NOₓ emissions,762.3296610798889,713.3348125999073,sign_reversed_2021
3,SC10,Region 12,PM₂.₅ emissions,22.533093557368662,19.85382470353148,sign_reversed_2021
3,SC10,Region 12,Time loss (car),45065569.944635816,44968036.35046147,sign_reversed_2021
3,SC10,Region 12,PCE-weighted VKT,925323755.3210922,937637319.1843452,sign_reversed_2021
3,SC10,Tehran,CO₂ emissions,14551010.086326543,14613570.494976632,sign_reversed_2021
3,SC10,Tehran,Congestion index,0.3484092015163624,0.3471011241121867,sign_reversed_2021
3,SC10,Tehran,Electricity use,1629807232.3581238,1913257241.438676,sign_reversed_2021
3,SC10,Tehran,Final energy,212844511326.919,212377485942.4225,sign_reversed_2021
3,SC10,Tehran,Health indicator,1.1134681424309174e+16,1.1420097198304736e+16,sign_reversed_2021
3,SC10,Tehran,Modal share: car,0.4569764025483628,0.4457972822341857,sign_reversed_2021
3,SC10,Tehran,Modal share: public transport,0.2299244401107476,0.2411733651323491,sign_reversed_2021
3,SC10,Tehran,NOₓ emissions,54107.384124805554,53001.07473261392,sign_reversed_2021
3,SC10,Tehran,PM₂.₅ emissions,989.9515962704144,948.8475557441292,sign_reversed_2021
3,SC10,Tehran,Time loss (car),624949403.4161123,622711168.1353958,sign_reversed_2021
3,SC10,Tehran,PCE-weighted VKT,62297407378.6364,63074458010.59171,sign_reversed_2021
3,SC10,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,sign_reversed_2021
3,SC10,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,sign_reversed_2021
3,SC10,Tehran,STOCK::cost_index_bus_fare,60.26793001761512,106.36159228555996,sign_reversed_2021
3,SC10,Tehran,STOCK::cost_index_metro_fare,35.161126476087375,58.82076106461197,sign_reversed_2021
3,SC10,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,sign_reversed_2021
3,SC10,Tehran,STOCK::len_brt,154.26881632653323,147.0150000000056,sign_reversed_2021
3,SC10,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,sign_reversed_2021
3,SC10,Tehran,STOCK::len_met,329.4582482993224,371.175,sign_reversed_2021
3,SC10,Tehran,STOCK::population_city,10249188.429430544,10627271.188464288,sign_reversed_2021
3,SC10,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,sign_reversed_2021
3,SC10,Tehran,STOCK::taxis_total,78784.0,78784.0,sign_reversed_2021
3,SC10,Tehran,STOCK::metro_cars_total,1182.2600000000002,1184.36,sign_reversed_2021
3,SC10,Tehran,STOCK::brts_total,963.0217687074846,999.0376190476236,sign_reversed_2021
3,SC10,Tehran,STOCK::buses_total,2107.78877551022,2206.368571428616,sign_reversed_2021
3,SC10,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,sign_reversed_2021
3,SC10,Tehran,STOCK::transport_financial_balance_IRR,-5898850853088950.0,-1.2673258279534956e+16,sign_reversed_2021
3,SC11,Region 12,CO₂ emissions,212952.6856487817,210284.28770852325,sign_reversed_2021
3,SC11,Region 12,Congestion index,1.05550551123708,1.0287323349405424,sign_reversed_2021
3,SC11,Region 12,Electricity use,74876727.4472508,80139981.97429775,sign_reversed_2021
3,SC11,Region 12,Final energy,2888923976.750408,2821145141.343026,sign_reversed_2021
3,SC11,Region 12,Health indicator,352614964743887.9,343912896672701.5,sign_reversed_2021
3,SC11,Region 12,Modal share: car,0.1865095452194353,0.175166852355722,sign_reversed_2021
3,SC11,Region 12,Modal share: public transport,0.3994775297833394,0.4101557088581015,sign_reversed_2021
3,SC11,Region 12,NOₓ emissions,782.0384328059337,732.0812895298349,sign_reversed_2021
3,SC11,Region 12,PM₂.₅ emissions,23.84057247157483,21.810462917807563,sign_reversed_2021
3,SC11,Region 12,Time loss (car),44604637.03189545,41302515.46880654,sign_reversed_2021
3,SC11,Region 12,PCE-weighted VKT,930728584.2032124,919496666.3640867,sign_reversed_2021
3,SC11,Tehran,CO₂ emissions,14373395.071214436,14098937.31371506,sign_reversed_2021
3,SC11,Tehran,Congestion index,0.3462011789759994,0.3374196945591816,sign_reversed_2021
3,SC11,Tehran,Electricity use,1537566561.7870152,1837575536.6220224,sign_reversed_2021
3,SC11,Tehran,Final energy,210628072896.3812,205003165537.5605,sign_reversed_2021
3,SC11,Tehran,Health indicator,1.111625928442546e+16,1.1309705400936486e+16,sign_reversed_2021
3,SC11,Tehran,Modal share: car,0.4562060780332422,0.4353682631052291,sign_reversed_2021
3,SC11,Tehran,Modal share: public transport,0.2229636649091717,0.2414416126753089,sign_reversed_2021
3,SC11,Tehran,NOₓ emissions,53845.33734365344,51712.658784730906,sign_reversed_2021
3,SC11,Tehran,PM₂.₅ emissions,998.3034199011188,954.0976211642984,sign_reversed_2021
3,SC11,Tehran,Time loss (car),613643368.6432979,577218707.8873643,sign_reversed_2021
3,SC11,Tehran,PCE-weighted VKT,61903760997.53056,61321349980.525024,sign_reversed_2021
3,SC11,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,sign_reversed_2021
3,SC11,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,sign_reversed_2021
3,SC11,Tehran,STOCK::cost_index_bus_fare,73.20148381975896,138.2037519536843,sign_reversed_2021
3,SC11,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,sign_reversed_2021
3,SC11,Tehran,STOCK::len_bik,942.1264620910188,1279.6121453740336,sign_reversed_2021
3,SC11,Tehran,STOCK::len_brt,154.26881632653323,147.0150000000056,sign_reversed_2021
3,SC11,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,sign_reversed_2021
3,SC11,Tehran,STOCK::len_met,329.4582482993224,371.175,sign_reversed_2021
3,SC11,Tehran,STOCK::population_city,10249104.322504869,10627570.196954925,sign_reversed_2021
3,SC11,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,sign_reversed_2021
3,SC11,Tehran,STOCK::taxis_total,78784.0,78784.0,sign_reversed_2021
3,SC11,Tehran,STOCK::metro_cars_total,1182.2600000000002,1184.36,sign_reversed_2021
3,SC11,Tehran,STOCK::brts_total,963.0217687074846,999.0376190476236,sign_reversed_2021
3,SC11,Tehran,STOCK::buses_total,2107.78877551022,2206.368571428616,sign_reversed_2021
3,SC11,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,sign_reversed_2021
3,SC11,Tehran,STOCK::transport_financial_balance_IRR,-5793648829388946.0,-1.2427982649238744e+16,sign_reversed_2021
3,SC5,Region 12,CO₂ emissions,216816.9689970948,218813.33959990088,sign_reversed_2021
3,SC5,Region 12,Congestion index,1.0807871527312591,1.0787086162699435,sign_reversed_2021
3,SC5,Region 12,Electricity use,71940604.63228294,74019589.98165949,sign_reversed_2021
3,SC5,Region 12,Final energy,2965509537.1106725,2987164427.313354,sign_reversed_2021
3,SC5,Region 12,Health indicator,364497782024255.2,367634433307861.6,sign_reversed_2021
3,SC5,Region 12,Modal share: car,0.1942469336688752,0.1911784702641568,sign_reversed_2021
3,SC5,Region 12,Modal share: public transport,0.3900856798311104,0.3932851607025219,sign_reversed_2021
3,SC5,Region 12,NOₓ emissions,842.8561442141379,851.7693477868755,sign_reversed_2021
3,SC5,Region 12,PM₂.₅ emissions,27.30255959226206,27.85562796172252,sign_reversed_2021
3,SC5,Region 12,Time loss (car),48102586.79141662,48432198.17576023,sign_reversed_2021
3,SC5,Region 12,PCE-weighted VKT,955189419.0408328,970651112.119685,sign_reversed_2021
3,SC5,Tehran,CO₂ emissions,14780568.16435573,14918548.909877645,sign_reversed_2021
3,SC5,Tehran,Congestion index,0.354493446518473,0.3538116956741703,sign_reversed_2021
3,SC5,Tehran,Electricity use,1435557140.3981793,1629951700.5477288,sign_reversed_2021
3,SC5,Tehran,Final energy,217450925329.4184,218731185658.75235,sign_reversed_2021
3,SC5,Tehran,Health indicator,1.1393144520085218e+16,1.185788177493929e+16,sign_reversed_2021
3,SC5,Tehran,Modal share: car,0.4673992505987931,0.4563147100574854,sign_reversed_2021
3,SC5,Tehran,Modal share: public transport,0.2128673150211024,0.2244593503903487,sign_reversed_2021
3,SC5,Tehran,NOₓ emissions,56460.85063683521,56869.36863705466,sign_reversed_2021
3,SC5,Tehran,PM₂.₅ emissions,1076.8593037931446,1098.4249508864102,sign_reversed_2021
3,SC5,Tehran,Time loss (car),650794370.2099514,652054897.7201151,sign_reversed_2021
3,SC5,Tehran,PCE-weighted VKT,63386155184.8567,64293888415.19218,sign_reversed_2021
3,SC5,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,sign_reversed_2021
3,SC5,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,sign_reversed_2021
3,SC5,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,sign_reversed_2021
3,SC5,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,sign_reversed_2021
3,SC5,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,sign_reversed_2021
3,SC5,Tehran,STOCK::len_brt,154.26881632653323,147.0150000000056,sign_reversed_2021
3,SC5,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,sign_reversed_2021
3,SC5,Tehran,STOCK::len_met,329.4582482993224,371.175,sign_reversed_2021
3,SC5,Tehran,STOCK::population_city,10247236.294626309,10622648.758279014,sign_reversed_2021
3,SC5,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,sign_reversed_2021
3,SC5,Tehran,STOCK::taxis_total,78784.0,78784.0,sign_reversed_2021
3,SC5,Tehran,STOCK::metro_cars_total,1182.2600000000002,1184.36,sign_reversed_2021
3,SC5,Tehran,STOCK::brts_total,963.0217687074846,999.0376190476236,sign_reversed_2021
3,SC5,Tehran,STOCK::buses_total,2107.78877551022,2206.368571428616,sign_reversed_2021
3,SC5,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,sign_reversed_2021
3,SC5,Tehran,STOCK::transport_financial_balance_IRR,-5541431122148317.0,-1.166055906448697e+16,sign_reversed_2021
3,SC6,Region 12,CO₂ emissions,217171.5625176014,219467.43248622492,sign_reversed_2021
3,SC6,Region 12,Congestion index,1.0941471375540162,1.0959657419187314,sign_reversed_2021
3,SC6,Region 12,Electricity use,66628902.17587415,68460153.43187782,sign_reversed_2021
3,SC6,Region 12,Final energy,2996978314.005537,3024391386.2829647,sign_reversed_2021
3,SC6,Region 12,Health indicator,356640924225718.8,350678825018523.6,sign_reversed_2021
3,SC6,Region 12,Modal share: car,0.1963362582069149,0.1930833119104553,sign_reversed_2021
3,SC6,Region 12,Modal share: public transport,0.3767988672212027,0.377906929785863,sign_reversed_2021
3,SC6,Region 12,NOₓ emissions,783.8387362981424,729.479006742621,sign_reversed_2021
3,SC6,Region 12,PM₂.₅ emissions,22.157748670659867,18.56392143954397,sign_reversed_2021
3,SC6,Region 12,Time loss (car),49534873.3544985,50109876.57457682,sign_reversed_2021
3,SC6,Region 12,PCE-weighted VKT,967587870.3674597,983593106.9134924,sign_reversed_2021
3,SC6,Tehran,CO₂ emissions,14825222.378411625,14996761.331275417,sign_reversed_2021
3,SC6,Tehran,Congestion index,0.3588754629527776,0.359471957209276,sign_reversed_2021
3,SC6,Tehran,Electricity use,1244464885.1162934,1409068886.0668414,sign_reversed_2021
3,SC6,Tehran,Final energy,219076562445.6683,221015434368.66248,sign_reversed_2021
3,SC6,Tehran,Health indicator,1.123768308065272e+16,1.1537372902066246e+16,sign_reversed_2021
3,SC6,Tehran,Modal share: car,0.4724245600783937,0.4620439495783401,sign_reversed_2021
3,SC6,Tehran,Modal share: public transport,0.201157506380697,0.2107666464723305,sign_reversed_2021
3,SC6,Tehran,NOₓ emissions,55367.33367442088,54486.4036463204,sign_reversed_2021
3,SC6,Tehran,PM₂.₅ emissions,984.363591812731,931.9956844327576,sign_reversed_2021
3,SC6,Tehran,Time loss (car),666968242.4521517,673586364.6457394,sign_reversed_2021
3,SC6,Tehran,PCE-weighted VKT,64171015427.43884,65322458776.1732,sign_reversed_2021
3,SC6,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,sign_reversed_2021
3,SC6,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,sign_reversed_2021
3,SC6,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,sign_reversed_2021
3,SC6,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,sign_reversed_2021
3,SC6,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,sign_reversed_2021
3,SC6,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,sign_reversed_2021
3,SC6,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,sign_reversed_2021
3,SC6,Tehran,STOCK::len_met,320.3214285714312,353.5,sign_reversed_2021
3,SC6,Tehran,STOCK::population_city,10248276.865936136,10625406.018358491,sign_reversed_2021
3,SC6,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,sign_reversed_2021
3,SC6,Tehran,STOCK::taxis_total,78784.0,78784.0,sign_reversed_2021
3,SC6,Tehran,STOCK::metro_cars_total,1181.0,1181.0,sign_reversed_2021
3,SC6,Tehran,STOCK::brts_total,942.0,942.0,sign_reversed_2021
3,SC6,Tehran,STOCK::buses_total,2047.0,2047.0,sign_reversed_2021
3,SC6,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,sign_reversed_2021
3,SC6,Tehran,STOCK::transport_financial_balance_IRR,-5549146117687809.0,-1.1665800757938634e+16,sign_reversed_2021
3,SC8,Region 12,CO₂ emissions,213404.8116447908,213693.52994258693,sign_reversed_2021
3,SC8,Region 12,Congestion index,1.0522310387069482,1.0288557577881123,sign_reversed_2021
3,SC8,Region 12,Electricity use,70969262.89120786,73165949.67364225,sign_reversed_2021
3,SC8,Region 12,Final energy,2917997834.1917105,2913800792.1448383,sign_reversed_2021
3,SC8,Region 12,Health indicator,353396107549406.94,346865185225917.8,sign_reversed_2021
3,SC8,Region 12,Modal share: car,0.1868030239680669,0.1802417712002757,sign_reversed_2021
3,SC8,Region 12,Modal share: public transport,0.4011045973178125,0.4052988788386384,sign_reversed_2021
3,SC8,Region 12,NOₓ emissions,789.4281846684519,751.0316929901898,sign_reversed_2021
3,SC8,Region 12,PM₂.₅ emissions,23.75426066819306,21.64329254781068,sign_reversed_2021
3,SC8,Region 12,Time loss (car),44457520.70638072,42506813.07143109,sign_reversed_2021
3,SC8,Region 12,PCE-weighted VKT,917390688.232128,908984418.5618773,sign_reversed_2021
3,SC8,Tehran,CO₂ emissions,14302966.446238477,14106803.25672906,sign_reversed_2021
3,SC8,Tehran,Congestion index,0.345127166345665,0.3374601767119382,sign_reversed_2021
3,SC8,Tehran,Electricity use,1312981556.4786255,1458408017.0028186,sign_reversed_2021
3,SC8,Tehran,Final energy,210819857084.0,207297646687.8109,sign_reversed_2021
3,SC8,Tehran,Health indicator,1.1114917062660818e+16,1.1341518151003132e+16,sign_reversed_2021
3,SC8,Tehran,Modal share: car,0.4588276724936332,0.4446233207779433,sign_reversed_2021
3,SC8,Tehran,Modal share: public transport,0.2200913469613361,0.2319362581684551,sign_reversed_2021
3,SC8,Tehran,NOₓ emissions,53901.71063863348,52171.0832863554,sign_reversed_2021
3,SC8,Tehran,PM₂.₅ emissions,988.6704732007576,941.1527139161276,sign_reversed_2021
3,SC8,Tehran,Time loss (car),608950238.0556546,579217511.494426,sign_reversed_2021
3,SC8,Tehran,PCE-weighted VKT,61704591991.11919,61322526110.24223,sign_reversed_2021
3,SC8,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,sign_reversed_2021
3,SC8,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,sign_reversed_2021
3,SC8,Tehran,STOCK::cost_index_bus_fare,60.26793001761512,106.36159228555996,sign_reversed_2021
3,SC8,Tehran,STOCK::cost_index_metro_fare,35.161126476087375,58.82076106461197,sign_reversed_2021
3,SC8,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,sign_reversed_2021
3,SC8,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,sign_reversed_2021
3,SC8,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,sign_reversed_2021
3,SC8,Tehran,STOCK::len_met,320.3214285714312,353.5,sign_reversed_2021
3,SC8,Tehran,STOCK::population_city,10249171.546152394,10627601.33391288,sign_reversed_2021
3,SC8,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,sign_reversed_2021
3,SC8,Tehran,STOCK::taxis_total,78784.0,78784.0,sign_reversed_2021
3,SC8,Tehran,STOCK::metro_cars_total,1181.0,1181.0,sign_reversed_2021
3,SC8,Tehran,STOCK::brts_total,942.0,942.0,sign_reversed_2021
3,SC8,Tehran,STOCK::buses_total,2047.0,2047.0,sign_reversed_2021
3,SC8,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,sign_reversed_2021
3,SC8,Tehran,STOCK::transport_financial_balance_IRR,-5757930335127550.0,-1.2208178006699696e+16,sign_reversed_2021
4,SC0,Region 12,CO₂ emissions,223184.41489274285,226098.225533064,empirical_2022
4,SC0,Region 12,Congestion index,1.13651201181159,1.1642194114679103,empirical_2022
4,SC0,Region 12,Electricity use,84062329.96675901,87264532.7686152,empirical_2022
4,SC0,Region 12,Final energy,3002765819.424497,3032941706.279344,empirical_2022
4,SC0,Region 12,Health indicator,371394680930757.5,378852329103703.75,empirical_2022
4,SC0,Region 12,Modal share: car,0.1969199955267407,0.193438206540328,empirical_2022
4,SC0,Region 12,Modal share: public transport,0.3888688365850769,0.3906253961222062,empirical_2022
4,SC0,Region 12,NOₓ emissions,845.2201639182229,855.9461826473309,empirical_2022
4,SC0,Region 12,PM₂.₅ emissions,28.23029978059012,28.933408738595613,empirical_2022
4,SC0,Region 12,Time loss (car),52631263.06965751,55065021.82466246,empirical_2022
4,SC0,Region 12,PCE-weighted VKT,939348503.8508446,954101225.1995496,empirical_2022
4,SC0,Tehran,CO₂ emissions,15778315.482875736,16382178.169164894,empirical_2022
4,SC0,Tehran,Congestion index,0.3727709559265207,0.3818588615084962,empirical_2022
4,SC0,Tehran,Electricity use,1593138854.8822403,1780043858.4964838,empirical_2022
4,SC0,Tehran,Final energy,231916867515.8921,240228418010.74728,empirical_2022
4,SC0,Tehran,Health indicator,1.1655327052880916e+16,1.228036870675497e+16,empirical_2022
4,SC0,Tehran,Modal share: car,0.5136069787396849,0.5124803096255055,empirical_2022
4,SC0,Tehran,Modal share: public transport,0.1584773480531423,0.1598231843246033,empirical_2022
4,SC0,Tehran,NOₓ emissions,59371.51616366998,61462.82033356921,empirical_2022
4,SC0,Tehran,PM₂.₅ emissions,1106.0829659889616,1149.6711933036704,empirical_2022
4,SC0,Tehran,Time loss (car),749539852.8577634,804531216.178222,empirical_2022
4,SC0,Tehran,PCE-weighted VKT,66665624524.96356,69390558119.90196,empirical_2022
4,SC0,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,empirical_2022
4,SC0,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,empirical_2022
4,SC0,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,empirical_2022
4,SC0,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,empirical_2022
4,SC0,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,empirical_2022
4,SC0,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,empirical_2022
4,SC0,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,empirical_2022
4,SC0,Tehran,STOCK::len_met,320.3214285714312,353.5,empirical_2022
4,SC0,Tehran,STOCK::population_city,10243346.219080657,10615749.060324855,empirical_2022
4,SC0,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,empirical_2022
4,SC0,Tehran,STOCK::taxis_total,78784.0,78784.0,empirical_2022
4,SC0,Tehran,STOCK::metro_cars_total,1181.0,1181.0,empirical_2022
4,SC0,Tehran,STOCK::brts_total,942.0,942.0,empirical_2022
4,SC0,Tehran,STOCK::buses_total,2047.0,2047.0,empirical_2022
4,SC0,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,empirical_2022
4,SC0,Tehran,STOCK::transport_financial_balance_IRR,-4295054472254364.0,-8618088982250979.0,empirical_2022
4,SC10,Region 12,CO₂ emissions,217571.69561829983,217816.2835878817,empirical_2022
4,SC10,Region 12,Congestion index,1.0609897893711675,1.0624178423901591,empirical_2022
4,SC10,Region 12,Electricity use,96398212.04756244,101450533.42609994,empirical_2022
4,SC10,Region 12,Final energy,2853349356.2937226,2831171683.928693,empirical_2022
4,SC10,Region 12,Health indicator,349406705187394.8,344242738368151.6,empirical_2022
4,SC10,Region 12,Modal share: car,0.1842297818269264,0.1794543298623552,empirical_2022
4,SC10,Region 12,Modal share: public transport,0.4324708427254259,0.4376842811674854,empirical_2022
4,SC10,Region 12,NOₓ emissions,748.2414573384004,700.3940665862525,empirical_2022
4,SC10,Region 12,PM₂.₅ emissions,22.763946423787512,20.188824986432376,empirical_2022
4,SC10,Region 12,Time loss (car),44357721.79726068,44424585.95818184,empirical_2022
4,SC10,Region 12,PCE-weighted VKT,887019799.5976609,895276487.2714648,empirical_2022
4,SC10,Tehran,CO₂ emissions,14859679.303289652,15021410.261955464,empirical_2022
4,SC10,Tehran,Congestion index,0.3479999981537677,0.348468393281554,empirical_2022
4,SC10,Tehran,Electricity use,2114278102.7354543,2428609241.341897,empirical_2022
4,SC10,Tehran,Final energy,215477726327.4406,216354550808.42825,empirical_2022
4,SC10,Tehran,Health indicator,1.1143099951564522e+16,1.1469890050677116e+16,empirical_2022
4,SC10,Tehran,Modal share: car,0.4616963422398187,0.4520933544188159,empirical_2022
4,SC10,Tehran,Modal share: public transport,0.2175197408006849,0.226384599878484,empirical_2022
4,SC10,Tehran,NOₓ emissions,54179.07880521177,53472.62515115297,empirical_2022
4,SC10,Tehran,PM₂.₅ emissions,994.988537123474,964.1934771678824,empirical_2022
4,SC10,Tehran,Time loss (car),628362283.0827745,634916863.1378456,empirical_2022
4,SC10,Tehran,PCE-weighted VKT,62226349072.62972,63322915177.168205,empirical_2022
4,SC10,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,empirical_2022
4,SC10,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,empirical_2022
4,SC10,Tehran,STOCK::cost_index_bus_fare,60.26793001761512,106.36159228555996,empirical_2022
4,SC10,Tehran,STOCK::cost_index_metro_fare,35.161126476087375,58.82076106461197,empirical_2022
4,SC10,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,empirical_2022
4,SC10,Tehran,STOCK::len_brt,154.26881632653323,147.0150000000056,empirical_2022
4,SC10,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,empirical_2022
4,SC10,Tehran,STOCK::len_met,329.4582482993224,371.175,empirical_2022
4,SC10,Tehran,STOCK::population_city,10247197.327560795,10624915.945070677,empirical_2022
4,SC10,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,empirical_2022
4,SC10,Tehran,STOCK::taxis_total,78784.0,78784.0,empirical_2022
4,SC10,Tehran,STOCK::metro_cars_total,1182.2600000000002,1184.36,empirical_2022
4,SC10,Tehran,STOCK::brts_total,963.0217687074846,999.0376190476236,empirical_2022
4,SC10,Tehran,STOCK::buses_total,2107.78877551022,2206.368571428616,empirical_2022
4,SC10,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,empirical_2022
4,SC10,Tehran,STOCK::transport_financial_balance_IRR,-4933387513645747.0,-1.0399412331767994e+16,empirical_2022
4,SC11,Region 12,CO₂ emissions,217871.11853796657,215632.67235492065,empirical_2022
4,SC11,Region 12,Congestion index,1.0555011858442416,1.0340837232282587,empirical_2022
4,SC11,Region 12,Electricity use,92405944.89059326,99050902.73730844,empirical_2022
4,SC11,Region 12,Final energy,2877527742.4579024,2809923836.5977426,empirical_2022
4,SC11,Region 12,Health indicator,351312261131356.1,343573455814496.25,empirical_2022
4,SC11,Region 12,Modal share: car,0.1848648251401732,0.1729769372378551,empirical_2022
4,SC11,Region 12,Modal share: public transport,0.4187250716654133,0.4309491511208996,empirical_2022
4,SC11,Region 12,NOₓ emissions,769.2789189381143,720.4184810075556,empirical_2022
4,SC11,Region 12,PM₂.₅ emissions,24.102937171430693,22.158527199322293,empirical_2022
4,SC11,Region 12,Time loss (car),44190267.832057394,41106468.19959208,empirical_2022
4,SC11,Region 12,PCE-weighted VKT,894250462.5180558,879656637.4040427,empirical_2022
4,SC11,Tehran,CO₂ emissions,14682862.294178912,14513325.426640907,empirical_2022
4,SC11,Tehran,Congestion index,0.3461997602661165,0.3391749264501022,empirical_2022
4,SC11,Tehran,Electricity use,1994156393.594708,2334889953.576177,empirical_2022
4,SC11,Tehran,Final energy,213406187141.8314,209166252359.57864,empirical_2022
4,SC11,Tehran,Health indicator,1.1126466871748272e+16,1.1358790984555476e+16,empirical_2022
4,SC11,Tehran,Modal share: car,0.4615658491014924,0.4424915835550382,empirical_2022
4,SC11,Tehran,Modal share: public transport,0.209412777863781,0.2252005233018079,empirical_2022
4,SC11,Tehran,NOₓ emissions,53947.690079026615,52192.45000379959,empirical_2022
4,SC11,Tehran,PM₂.₅ emissions,1002.0225018723088,967.0312766462056,empirical_2022
4,SC11,Tehran,Time loss (car),618355840.6642234,590479464.3987342,empirical_2022
4,SC11,Tehran,PCE-weighted VKT,61905697939.05073,61640339034.263374,empirical_2022
4,SC11,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,empirical_2022
4,SC11,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,empirical_2022
4,SC11,Tehran,STOCK::cost_index_bus_fare,73.20148381975896,138.2037519536843,empirical_2022
4,SC11,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,empirical_2022
4,SC11,Tehran,STOCK::len_bik,942.1264620910188,1279.6121453740336,empirical_2022
4,SC11,Tehran,STOCK::len_brt,154.26881632653323,147.0150000000056,empirical_2022
4,SC11,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,empirical_2022
4,SC11,Tehran,STOCK::len_met,329.4582482993224,371.175,empirical_2022
4,SC11,Tehran,STOCK::population_city,10247091.956237243,10625181.713294078,empirical_2022
4,SC11,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,empirical_2022
4,SC11,Tehran,STOCK::taxis_total,78784.0,78784.0,empirical_2022
4,SC11,Tehran,STOCK::metro_cars_total,1182.2600000000002,1184.36,empirical_2022
4,SC11,Tehran,STOCK::brts_total,963.0217687074846,999.0376190476236,empirical_2022
4,SC11,Tehran,STOCK::buses_total,2107.78877551022,2206.368571428616,empirical_2022
4,SC11,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,empirical_2022
4,SC11,Tehran,STOCK::transport_financial_balance_IRR,-4847507120220462.0,-1.0191989027595726e+16,empirical_2022
