scenario,geo,metric,effect,n,median,p05,p25,p75,p95,min,max,sign_fraction,all_same_direction,span90
SC1,Tehran,STOCK::population_city,delta_2030_pct,32,0.0231590046302931,0.0221990566967825,0.0227205941124232,0.0238497928371933,0.0250758187228534,0.0217280902642299,0.0254434820074587,1.0,True,0.0028767620260708
SC1,Tehran,STOCK::private_cars_total,delta_mean_pct,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::private_cars_total,delta_2030_pct,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::taxis_total,delta_mean_pct,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::taxis_total,delta_2030_pct,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::transport_financial_balance_IRR,delta_mean_pct,32,0.0451423349916091,-0.6868139332168404,-0.229461117163619,0.152989340176404,0.1956061133731385,-0.9411163106655844,0.2822406148249763,0.53125,False,0.882420046589979
SC1,Tehran,STOCK::transport_financial_balance_IRR,delta_2030_pct,32,0.0776064894568695,-1.3277233090463614,-0.5419539720550277,0.2503816355954966,0.317120198178848,-1.84412208644335,0.453766063597284,0.6875,False,1.6448435072252094
SC1,Tehran,Time loss (car),delta_mean_pct,32,-5.349478270278254,-5.854032885712858,-5.520305856738993,-5.183021676126484,-5.144169052198403,-5.932931192887206,-5.118724225191587,1.0,True,0.7098638335144551
SC1,Tehran,Time loss (car),delta_2030_pct,32,-9.703664984185457,-12.1983555413482,-10.443737646482674,-9.613164337150042,-9.548175546885863,-12.378407900316288,-9.502535725776806,1.0,True,2.650179994462336
SC1,Tehran,PCE-weighted VKT,delta_mean_pct,32,-2.2545526529666624,-2.4162260548281767,-2.2918340309166645,-2.1988247861891934,-2.173173892887694,-2.4606034150168967,-2.166148514121496,1.0,True,0.2430521619404828
SC1,Tehran,PCE-weighted VKT,delta_2030_pct,32,-4.213152971417904,-5.201426140067303,-4.471945234258348,-4.167432165738768,-4.120216816824335,-5.353745916256042,-4.0417799747101775,1.0,True,1.0812093232429678
SC10,Region 12,CO₂ emissions,delta_mean_pct,32,-2.5338154679780214,-3.059752254926566,-2.7322440043154144,-2.409272709704368,-2.229592468208952,-3.208307313448905,-2.0670944070780464,1.0,True,0.8301597867176143
SC10,Region 12,CO₂ emissions,delta_2030_pct,32,-3.6370943277555474,-4.371415739033382,-3.918066846681417,-3.5308471988173835,-3.277428257487893,-4.6905120495151245,-3.0898177740246444,1.0,True,1.093987481545489
SC10,Region 12,Congestion index,delta_mean_pct,32,-5.866126532672213,-6.838991202147058,-6.397863727771815,-5.223988720189077,-4.90257748774665,-7.302514428543127,-4.414630466717308,1.0,True,1.936413714400408
SC10,Region 12,Congestion index,delta_2030_pct,32,-7.860278236186158,-9.208721973107478,-8.62225229856865,-7.048926920461204,-6.466776595924333,-9.804094104445882,-5.951399718188291,1.0,True,2.741945377183145
SC10,Region 12,Electricity use,delta_mean_pct,32,16.27575034205479,14.810461285440262,15.337571693713093,17.220601925239805,19.01857481550964,14.212332450059575,19.27976092192132,1.0,True,4.208113530069376
