scenario,geo,metric,effect,n,median,p05,p25,p75,p95,min,max,sign_fraction,all_same_direction,span90
SC1,Region 12,Modal share: public transport,delta_mean_pct,8,0.4966462442443768,0.4549319323545127,0.4827723063348902,0.5522793036409467,0.5866615403816481,0.4539960613935519,0.5951549802772859,1.0,True,0.1317296080271354
SC1,Region 12,Modal share: public transport,delta_2030_pct,8,1.028409216763296,0.9174384431993476,0.9558437173600656,1.175113979408622,1.246582802929041,0.9000539935778579,1.263315103661712,1.0,True,0.329144359729693
SC1,Region 12,NOₓ emissions,delta_mean_pct,8,-0.2815155483662238,-0.2937564486280231,-0.2887218515576594,-0.2697085423212061,-0.2533244409498947,-0.2949472390567251,-0.249288760501212,1.0,True,0.0404320076781284
SC1,Region 12,NOₓ emissions,delta_2030_pct,8,-0.6723491880070834,-0.7048792429318248,-0.6899980418948296,-0.647414407715495,-0.6233364913989387,-0.7120045469344882,-0.6187253325852851,1.0,True,0.0815427515328861
SC1,Region 12,PM₂.₅ emissions,delta_mean_pct,8,-0.1425535990067948,-0.1677048377233999,-0.1545503082986289,-0.1216117720202067,-0.1116150744242627,-0.1708522124397778,-0.106299082667295,1.0,True,0.0560897632991371
SC1,Region 12,PM₂.₅ emissions,delta_2030_pct,8,-0.3331192442664936,-0.3795669608527566,-0.3618096365611492,-0.3072351869082021,-0.2736556792795219,-0.3837728207536445,-0.2645510174202812,1.0,True,0.1059112815732346
SC1,Region 12,Time loss (car),delta_mean_pct,8,-4.136357011311,-4.30318064079976,-4.1782627090993305,-4.087974216915884,-4.062729368285399,-4.352360620225773,-4.059263994710826,1.0,True,0.2404512725143615
SC1,Region 12,Time loss (car),delta_2030_pct,8,-7.987026586505888,-8.62108632392124,-8.212549516147067,-7.768780615034915,-7.730769780442827,-8.83108714350248,-7.712979620803631,1.0,True,0.8903165434784128
SC1,Region 12,PCE-weighted VKT,delta_mean_pct,8,-2.220162692620028,-2.246788231319923,-2.2339905268252687,-2.2071363781188764,-2.175229500398192,-2.2475167166249186,-2.1599690361974,1.0,True,0.0715587309217311
SC1,Region 12,PCE-weighted VKT,delta_2030_pct,8,-4.329020408384669,-4.390144127581573,-4.354506809401823,-4.290763001120622,-4.209080692423478,-4.390145710748185,-4.173543603848094,1.0,True,0.1810634351580953
SC1,Tehran,CO₂ emissions,delta_mean_pct,8,-2.2639084775916727,-2.473546199818658,-2.329488205674944,-2.2138513040333736,-2.212557063588372,-2.5414437332305644,-2.212131611416268,1.0,True,0.2609891362302861
SC1,Tehran,CO₂ emissions,delta_2030_pct,8,-4.388404335941511,-4.995254918027002,-4.608160323124566,-4.214726342359913,-4.212082375680782,-5.187267740223253,-4.211372843968559,1.0,True,0.7831725423462199
SC1,Tehran,Congestion index,delta_mean_pct,8,-2.207583247124851,-2.303559211293845,-2.240292726778901,-2.1753790423154937,-2.163574012447787,-2.333689927507274,-2.1582091206334955,1.0,True,0.1399851988460576
SC1,Tehran,Congestion index,delta_2030_pct,8,-4.269271168718356,-4.644013349366058,-4.398849131760531,-4.151846041432703,-4.128333764758307,-4.7637351112087005,-4.1175452507989805,1.0,True,0.5156795846077511
SC1,Tehran,Electricity use,delta_mean_pct,8,-1.0123193388276923,-1.1025271230969764,-1.0875237470173107,-0.967758487394086,-0.927364926068892,-1.104517598899854,-0.9230060388959254,1.0,True,0.1751621970280845
SC1,Tehran,Electricity use,delta_2030_pct,8,-1.8748366147635245,-2.1059672074124385,-2.075557159106772,-1.7574438862198476,-1.677431930963663,-2.114446387512719,-1.6692746856916008,1.0,True,0.4285352764487755
SC1,Tehran,Final energy,delta_mean_pct,8,-2.2892558638114338,-2.498248057630388,-2.3517292617886376,-2.2337664942996702,-2.2275249611625134,-2.568594320262774,-2.22562796295996,1.0,True,0.2707230964678744
SC1,Tehran,Final energy,delta_2030_pct,8,-4.444946179522388,-5.054786224436358,-4.655795880595108,-4.25961511640868,-4.247372797335759,-5.250667766780732,-4.243578099900039,1.0,True,0.8074134271005997
SC1,Tehran,Health indicator,delta_mean_pct,8,-1.12260352588013,-1.2032600847161643,-1.132528986319855,-1.115710781073901,-1.113426985849978,-1.2375227545485274,-1.1127125042424575,1.0,True,0.0898330988661864
SC1,Tehran,Health indicator,delta_2030_pct,8,-2.162691292823681,-2.416062409372309,-2.2208816202355037,-2.114598905519687,-2.108953415133281,-2.513596825103622,-2.107249155293584,1.0,True,0.3071089942390279
SC1,Tehran,Modal share: car,delta_mean_pct,8,-0.607215057936507,-0.9746301346720389,-0.737293904671944,-0.4869205526908134,-0.4757718685614336,-1.0927858341745618,-0.4705563450330413,1.0,True,0.4988582661106051
SC1,Tehran,Modal share: car,delta_2030_pct,8,-1.2793731710784253,-2.055940280100149,-1.5879424233250077,-0.9895104006095056,-0.9665920696144988,-2.288238711548086,-0.9558164464717394,1.0,True,1.0893482104856502
SC1,Tehran,Modal share: public transport,delta_mean_pct,8,1.4356605471132848,1.4007996241093308,1.4246454021616817,1.5760960508197228,2.442211258382269,1.3892510435322043,2.855472812745171,1.0,True,1.041411634272938
SC1,Tehran,Modal share: public transport,delta_2030_pct,8,3.047159643349,2.841614084647832,2.891298234098746,3.600207894515611,5.2207383045693785,2.8186104263912464,6.090901325532107,1.0,True,2.3791242199215463
SC1,Tehran,NOₓ emissions,delta_mean_pct,8,-2.280806501819135,-2.4622274698485205,-2.328082821534612,-2.230526393426788,-2.2227527969111898,-2.525549901814769,-2.218661918688733,1.0,True,0.2394746729373307
SC1,Tehran,NOₓ emissions,delta_2030_pct,8,-4.425363122210365,-4.971946198295381,-4.598798500369184,-4.25444336929456,-4.2391011498062605,-5.160028025623463,-4.230889302916938,1.0,True,0.7328450484891205
SC1,Tehran,PM₂.₅ emissions,delta_mean_pct,8,-2.1219070979915955,-2.241357186945004,-2.1551174612651804,-2.0933224885334454,-2.08581696824177,-2.2774145563913044,-2.0837589266713654,1.0,True,0.1555402187032339
SC1,Tehran,PM₂.₅ emissions,delta_2030_pct,8,-4.081098395174275,-4.457058288652533,-4.220288782229262,-3.969096847260194,-3.954157211180768,-4.581744111328328,-3.94998941103624,1.0,True,0.5029010774717655
SC1,Tehran,STOCK::brts_total,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::brts_total,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::buses_total,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::buses_total,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::cost_index_bus_fare,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::cost_index_bus_fare,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::cost_index_metro_fare,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::cost_index_metro_fare,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::cost_index_rhc_fare,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::cost_index_rhc_fare,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::inflation_index_effective,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::inflation_index_effective,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC1,Tehran,STOCK::len_bik,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
