Scenario,year,Geo,delta_display,annot,annot_mode,kpi
SC8,2027,Region 12,-8.424487610370916,-8.424487610370916,pct,Congestion index
SC8,2028,Region 12,-9.199651500984618,-9.199651500984618,pct,Congestion index
SC8,2029,Region 12,-9.489077087201615,-9.489077087201615,pct,Congestion index
SC8,2030,Region 12,-10.11593809060364,-10.11593809060364,pct,Congestion index
SC9,2024,Region 12,-0.2737966542753397,-0.2737966542753397,pct,Congestion index
SC9,2025,Region 12,-1.0790405229927085,-1.0790405229927085,pct,Congestion index
SC9,2026,Region 12,-5.64044096475171,-5.64044096475171,pct,Congestion index
SC9,2027,Region 12,-7.636092079046916,-7.636092079046916,pct,Congestion index
SC9,2028,Region 12,-7.571464709682314,-7.571464709682314,pct,Congestion index
SC9,2029,Region 12,-8.206270068352405,-8.206270068352405,pct,Congestion index
SC9,2030,Region 12,-8.27093167615844,-8.27093167615844,pct,Congestion index
SC0,2024,Tehran,0.0,0.0,pct,Congestion index
SC0,2025,Tehran,0.0,0.0,pct,Congestion index
SC0,2026,Tehran,0.0,0.0,pct,Congestion index
SC0,2027,Tehran,0.0,0.0,pct,Congestion index
SC0,2028,Tehran,0.0,0.0,pct,Congestion index
SC0,2029,Tehran,0.0,0.0,pct,Congestion index
SC0,2030,Tehran,0.0,0.0,pct,Congestion index
SC1,2024,Tehran,0.0,0.0,pct,Congestion index
SC1,2025,Tehran,0.0,0.0,pct,Congestion index
SC1,2026,Tehran,-1.8993643912297284,-1.8993643912297284,pct,Congestion index
SC1,2027,Tehran,-1.9842014743358842,-1.9842014743358842,pct,Congestion index
SC1,2028,Tehran,-4.0709398952032645,-4.0709398952032645,pct,Congestion index
SC1,2029,Tehran,-3.4951866249039956,-3.4951866249039956,pct,Congestion index
SC1,2030,Tehran,-4.189897502860359,-4.189897502860359,pct,Congestion index
SC10,2024,Tehran,-0.36760023383278206,-0.36760023383278206,pct,Congestion index
SC10,2025,Tehran,-1.774938127134814,-1.774938127134814,pct,Congestion index
SC10,2026,Tehran,-6.626826538338322,-6.626826538338322,pct,Congestion index
SC10,2027,Tehran,-7.672269307546914,-7.672269307546914,pct,Congestion index
SC10,2028,Tehran,-7.664541515151931,-7.664541515151931,pct,Congestion index
SC10,2029,Tehran,-7.7460346468370895,-7.7460346468370895,pct,Congestion index
SC10,2030,Tehran,-7.725654096941141,-7.725654096941141,pct,Congestion index
SC11,2024,Tehran,-0.18908986562561372,-0.18908986562561372,pct,Congestion index
SC11,2025,Tehran,-0.5539389493485695,-0.5539389493485695,pct,Congestion index
SC11,2026,Tehran,-6.29372467667938,-6.29372467667938,pct,Congestion index
SC11,2027,Tehran,-8.340003759862835,-8.340003759862835,pct,Congestion index
SC11,2028,Tehran,-8.952606333919757,-8.952606333919757,pct,Congestion index
SC11,2029,Tehran,-9.76083691274256,-9.76083691274256,pct,Congestion index
SC11,2030,Tehran,-10.277193693417688,-10.277193693417688,pct,Congestion index
SC2,2024,Tehran,0.0,0.0,pct,Congestion index
SC2,2025,Tehran,0.0,0.0,pct,Congestion index
SC2,2026,Tehran,0.1860917415056623,0.1860917415056623,pct,Congestion index
SC2,2027,Tehran,-0.7472215256112053,-0.7472215256112053,pct,Congestion index
SC2,2028,Tehran,-0.6650881852168037,-0.6650881852168037,pct,Congestion index
SC2,2029,Tehran,-1.1612714377929654,-1.1612714377929654,pct,Congestion index
SC2,2030,Tehran,-1.2284280382963986,-1.2284280382963986,pct,Congestion index
SC3,2024,Tehran,0.0,0.0,pct,Congestion index
SC3,2025,Tehran,0.0,0.0,pct,Congestion index
SC3,2026,Tehran,0.04874629891530525,0.04874629891530525,pct,Congestion index
SC3,2027,Tehran,-0.1297580956013885,-0.1297580956013885,pct,Congestion index
SC3,2028,Tehran,-0.07356060066552632,-0.07356060066552632,pct,Congestion index
SC3,2029,Tehran,-0.2752076734817599,-0.2752076734817599,pct,Congestion index
SC3,2030,Tehran,-0.21289991127489838,-0.21289991127489838,pct,Congestion index
SC4,2024,Tehran,-0.1668369169413142,-0.1668369169413142,pct,Congestion index
SC4,2025,Tehran,-1.2204474363342008,-1.2204474363342008,pct,Congestion index
SC4,2026,Tehran,-1.274716772671384,-1.274716772671384,pct,Congestion index
SC4,2027,Tehran,-1.2207918016605184,-1.2207918016605184,pct,Congestion index
SC4,2028,Tehran,-1.1738137591595077,-1.1738137591595077,pct,Congestion index
SC4,2029,Tehran,-1.0346723616101003,-1.0346723616101003,pct,Congestion index
SC4,2030,Tehran,-1.0393131795109356,-1.0393131795109356,pct,Congestion index
SC5,2024,Tehran,-0.1864930023105008,-0.1864930023105008,pct,Congestion index
SC5,2025,Tehran,-0.4244607044752295,-0.4244607044752295,pct,Congestion index
SC5,2026,Tehran,-5.072488827480644,-5.072488827480644,pct,Congestion index
SC5,2027,Tehran,-6.095896687107505,-6.095896687107505,pct,Congestion index
SC5,2028,Tehran,-6.14847620167185,-6.14847620167185,pct,Congestion index
SC5,2029,Tehran,-6.353446760543982,-6.353446760543982,pct,Congestion index
SC5,2030,Tehran,-6.343910563390638,-6.343910563390638,pct,Congestion index
SC6,2024,Tehran,-0.0053913240349742686,-0.0053913240349742686,pct,Congestion index
SC6,2025,Tehran,0.8371493339758744,0.8371493339758744,pct,Congestion index
SC6,2026,Tehran,-3.8061841359132194,-3.8061841359132194,pct,Congestion index
SC6,2027,Tehran,-4.715507444744987,-4.715507444744987,pct,Congestion index
SC6,2028,Tehran,-4.689826547864284,-4.689826547864284,pct,Congestion index
SC6,2029,Tehran,-4.779102567137341,-4.779102567137341,pct,Congestion index
SC6,2030,Tehran,-4.767807441127133,-4.767807441127133,pct,Congestion index
SC7,2024,Tehran,0.0003918316873130881,0.0003918316873130881,pct,Congestion index
SC7,2025,Tehran,0.0009670724112090263,0.0009670724112090263,pct,Congestion index
SC7,2026,Tehran,0.0019789940388276702,0.0019789940388276702,pct,Congestion index
SC7,2027,Tehran,0.0033208967611414414,0.0033208967611414414,pct,Congestion index
SC7,2028,Tehran,0.005576963665402477,0.005576963665402477,pct,Congestion index
SC7,2029,Tehran,0.008490043755502021,0.008490043755502021,pct,Congestion index
SC7,2030,Tehran,0.012099096203228289,0.012099096203228289,pct,Congestion index
SC8,2024,Tehran,-0.17227732888280073,-0.17227732888280073,pct,Congestion index
SC8,2025,Tehran,-0.4342726103505795,-0.4342726103505795,pct,Congestion index
SC8,2026,Tehran,-7.061012332411383,-7.061012332411383,pct,Congestion index
SC8,2027,Tehran,-8.424487610370925,-8.424487610370925,pct,Congestion index
SC8,2028,Tehran,-9.199651500984622,-9.199651500984622,pct,Congestion index
SC8,2029,Tehran,-9.489077087201604,-9.489077087201604,pct,Congestion index
SC8,2030,Tehran,-10.115938090603638,-10.115938090603638,pct,Congestion index
SC9,2024,Tehran,-0.2737966542753474,-0.2737966542753474,pct,Congestion index
SC9,2025,Tehran,-1.079040522992676,-1.079040522992676,pct,Congestion index
SC9,2026,Tehran,-5.640440964751696,-5.640440964751696,pct,Congestion index
SC9,2027,Tehran,-7.636092079046911,-7.636092079046911,pct,Congestion index
SC9,2028,Tehran,-7.571464709682325,-7.571464709682325,pct,Congestion index
SC9,2029,Tehran,-8.206270068352396,-8.206270068352396,pct,Congestion index
SC9,2030,Tehran,-8.270931676158444,-8.270931676158444,pct,Congestion index
SC0,2024,Region 12,0.0,0.0,pct,Public transport trips
SC0,2025,Region 12,0.0,0.0,pct,Public transport trips
SC0,2026,Region 12,0.0,0.0,pct,Public transport trips
SC0,2027,Region 12,0.0,0.0,pct,Public transport trips
SC0,2028,Region 12,0.0,0.0,pct,Public transport trips
SC0,2029,Region 12,0.0,0.0,pct,Public transport trips
SC0,2030,Region 12,0.0,0.0,pct,Public transport trips
SC1,2024,Region 12,0.0,0.0,pct,Public transport trips
SC1,2025,Region 12,0.0,0.0,pct,Public transport trips
SC1,2026,Region 12,0.5653907971409782,0.5653907971409782,pct,Public transport trips
SC1,2027,Region 12,0.5673133911077771,0.5673133911077771,pct,Public transport trips
SC1,2028,Region 12,0.9451079480064876,0.9451079480064876,pct,Public transport trips
SC1,2029,Region 12,0.9508189857474494,0.9508189857474494,pct,Public transport trips
SC1,2030,Region 12,1.2356973284091393,1.2356973284091393,pct,Public transport trips
SC10,2024,Region 12,13.610963449296316,13.610963449296316,pct,Public transport trips
SC10,2025,Region 12,12.620226797099077,12.620226797099077,pct,Public transport trips
SC10,2026,Region 12,13.216738029514202,13.216738029514202,pct,Public transport trips
SC10,2027,Region 12,13.89663956788339,13.89663956788339,pct,Public transport trips
SC10,2028,Region 12,13.801574906610373,13.801574906610373,pct,Public transport trips
SC10,2029,Region 12,13.530986511217025,13.530986511217025,pct,Public transport trips
SC10,2030,Region 12,13.590202969673273,13.590202969673273,pct,Public transport trips
SC11,2024,Region 12,7.454702940689158,7.454702940689158,pct,Public transport trips
SC11,2025,Region 12,6.100675697941068,6.100675697941068,pct,Public transport trips
SC11,2026,Region 12,8.120757594339976,8.120757594339976,pct,Public transport trips
SC11,2027,Region 12,8.719092683136944,8.719092683136944,pct,Public transport trips
SC11,2028,Region 12,10.656807516934828,10.656807516934828,pct,Public transport trips
SC11,2029,Region 12,10.920317452824293,10.920317452824293,pct,Public transport trips
SC11,2030,Region 12,11.814886704571702,11.814886704571702,pct,Public transport trips
SC2,2024,Region 12,0.0,0.0,pct,Public transport trips
SC2,2025,Region 12,0.0,0.0,pct,Public transport trips
SC2,2026,Region 12,1.1898762225498964,1.1898762225498964,pct,Public transport trips
SC2,2027,Region 12,1.198626974928004,1.198626974928004,pct,Public transport trips
SC2,2028,Region 12,2.0048499362471786,2.0048499362471786,pct,Public transport trips
SC2,2029,Region 12,2.4063796848717645,2.4063796848717645,pct,Public transport trips
SC2,2030,Region 12,3.1140530627674208,3.1140530627674208,pct,Public transport trips
SC3,2024,Region 12,0.0,0.0,pct,Public transport trips
SC3,2025,Region 12,0.0,0.0,pct,Public transport trips
SC3,2026,Region 12,0.5896126299799335,0.5896126299799335,pct,Public transport trips
SC3,2027,Region 12,0.5872686276620761,0.5872686276620761,pct,Public transport trips
SC3,2028,Region 12,1.255923288479204,1.255923288479204,pct,Public transport trips
SC3,2029,Region 12,1.2647250253698314,1.2647250253698314,pct,Public transport trips
SC3,2030,Region 12,2.018793984327848,2.018793984327848,pct,Public transport trips
SC4,2024,Region 12,6.743690672453422,6.743690672453422,pct,Public transport trips
SC4,2025,Region 12,6.7645178164097,6.7645178164097,pct,Public transport trips
SC4,2026,Region 12,6.782173512252126,6.782173512252126,pct,Public transport trips
SC4,2027,Region 12,6.8211549305969035,6.8211549305969035,pct,Public transport trips
SC4,2028,Region 12,5.948965071375525,5.948965071375525,pct,Public transport trips
SC4,2029,Region 12,5.957749688475901,5.957749688475901,pct,Public transport trips
SC4,2030,Region 12,5.952926961770868,5.952926961770868,pct,Public transport trips
SC5,2024,Region 12,6.699656918460209,6.699656918460209,pct,Public transport trips
SC5,2025,Region 12,5.291224689776693,5.291224689776693,pct,Public transport trips
SC5,2026,Region 12,5.631222155476289,5.631222155476289,pct,Public transport trips
SC5,2027,Region 12,6.174334710872637,6.174334710872637,pct,Public transport trips
SC5,2028,Region 12,6.797485109408175,6.797485109408175,pct,Public transport trips
SC5,2029,Region 12,6.787517702646927,6.787517702646927,pct,Public transport trips
SC5,2030,Region 12,6.755008617321283,6.755008617321283,pct,Public transport trips
SC6,2024,Region 12,1.4004311234354516,1.4004311234354516,pct,Public transport trips
SC6,2025,Region 12,1.4975278511011592,1.4975278511011592,pct,Public transport trips
SC6,2026,Region 12,1.6088442524189044,1.6088442524189044,pct,Public transport trips
SC6,2027,Region 12,1.6783939919183584,1.6783939919183584,pct,Public transport trips
SC6,2028,Region 12,1.76618647478576,1.76618647478576,pct,Public transport trips
SC6,2029,Region 12,1.8128296886837652,1.8128296886837652,pct,Public transport trips
SC6,2030,Region 12,1.874958218123398,1.874958218123398,pct,Public transport trips
SC7,2024,Region 12,0.0,0.0,pct,Public transport trips
SC7,2025,Region 12,0.0,0.0,pct,Public transport trips
SC7,2026,Region 12,0.0,0.0,pct,Public transport trips
SC7,2027,Region 12,0.0,0.0,pct,Public transport trips
SC7,2028,Region 12,0.0,0.0,pct,Public transport trips
SC7,2029,Region 12,0.0,0.0,pct,Public transport trips
SC7,2030,Region 12,0.0,0.0,pct,Public transport trips
SC8,2024,Region 12,8.192276507774823,8.192276507774823,pct,Public transport trips
SC8,2025,Region 12,8.581001735597903,8.581001735597903,pct,Public transport trips
SC8,2026,Region 12,9.319223557100228,9.319223557100228,pct,Public transport trips
SC8,2027,Region 12,9.402815895710493,9.402815895710493,pct,Public transport trips
SC8,2028,Region 12,9.221551633496329,9.221551633496329,pct,Public transport trips
SC8,2029,Region 12,9.25873597889783,9.25873597889783,pct,Public transport trips
SC8,2030,Region 12,9.812454149017368,9.812454149017368,pct,Public transport trips
SC9,2024,Region 12,10.092922631811225,10.092922631811225,pct,Public transport trips
SC9,2025,Region 12,8.948945215467399,8.948945215467399,pct,Public transport trips
SC9,2026,Region 12,10.26770562886152,10.26770562886152,pct,Public transport trips
SC9,2027,Region 12,10.573043083285343,10.573043083285343,pct,Public transport trips
SC9,2028,Region 12,11.526490455911006,11.526490455911006,pct,Public transport trips
SC9,2029,Region 12,11.928282420715295,11.928282420715295,pct,Public transport trips
SC9,2030,Region 12,12.844222351422188,12.844222351422188,pct,Public transport trips
SC0,2024,Tehran,0.0,0.0,pct,Public transport trips
SC0,2025,Tehran,0.0,0.0,pct,Public transport trips
SC0,2026,Tehran,0.0,0.0,pct,Public transport trips
SC0,2027,Tehran,0.0,0.0,pct,Public transport trips
SC0,2028,Tehran,0.0,0.0,pct,Public transport trips
SC0,2029,Tehran,0.0,0.0,pct,Public transport trips
SC0,2030,Tehran,0.0,0.0,pct,Public transport trips
SC1,2024,Tehran,0.0,0.0,pct,Public transport trips
SC1,2025,Tehran,0.0,0.0,pct,Public transport trips
SC1,2026,Tehran,-0.7338740674082849,-0.7338740674082849,pct,Public transport trips
SC1,2027,Tehran,2.9493443722330097,2.9493443722330097,pct,Public transport trips
SC1,2028,Tehran,-0.8933591381069509,-0.8933591381069509,pct,Public transport trips
SC1,2029,Tehran,-0.8894340232239155,-0.8894340232239155,pct,Public transport trips
SC1,2030,Tehran,-1.0246393584573381,-1.0246393584573381,pct,Public transport trips
SC10,2024,Tehran,19.409201522023185,19.409201522023185,pct,Public transport trips
SC10,2025,Tehran,42.64706015115702,42.64706015115702,pct,Public transport trips
SC10,2026,Tehran,49.458265354232076,49.458265354232076,pct,Public transport trips
SC10,2027,Tehran,51.35136370437793,51.35136370437793,pct,Public transport trips
SC10,2028,Tehran,51.37373740720979,51.37373740720979,pct,Public transport trips
SC10,2029,Tehran,51.441710986873076,51.441710986873076,pct,Public transport trips
SC10,2030,Tehran,51.72291727852139,51.72291727852139,pct,Public transport trips
SC11,2024,Tehran,10.403881620381581,10.403881620381581,pct,Public transport trips
SC11,2025,Tehran,32.57366251890577,32.57366251890577,pct,Public transport trips
SC11,2026,Tehran,40.74552265003046,40.74552265003046,pct,Public transport trips
SC11,2027,Tehran,43.40769922329501,43.40769922329501,pct,Public transport trips
SC11,2028,Tehran,45.83615902273503,45.83615902273503,pct,Public transport trips
SC11,2029,Tehran,46.64521808571719,46.64521808571719,pct,Public transport trips
SC11,2030,Tehran,47.78345089038339,47.78345089038339,pct,Public transport trips
SC2,2024,Tehran,0.0,0.0,pct,Public transport trips
SC2,2025,Tehran,0.0,0.0,pct,Public transport trips
SC2,2026,Tehran,2.609159553438773,2.609159553438773,pct,Public transport trips
SC2,2027,Tehran,3.112707172342286,3.112707172342286,pct,Public transport trips
SC2,2028,Tehran,4.389231749906272,4.389231749906272,pct,Public transport trips
SC2,2029,Tehran,5.278926058901156,5.278926058901156,pct,Public transport trips
SC2,2030,Tehran,5.550720574410431,5.550720574410431,pct,Public transport trips
SC3,2024,Tehran,0.0,0.0,pct,Public transport trips
SC3,2025,Tehran,0.0,0.0,pct,Public transport trips
SC3,2026,Tehran,0.35797577602595443,0.35797577602595443,pct,Public transport trips
SC3,2027,Tehran,0.35987286302293636,0.35987286302293636,pct,Public transport trips
SC3,2028,Tehran,0.7684861653263133,0.7684861653263133,pct,Public transport trips
SC3,2029,Tehran,0.7682864541055283,0.7682864541055283,pct,Public transport trips
SC3,2030,Tehran,1.2348170506283696,1.2348170506283696,pct,Public transport trips
SC4,2024,Tehran,9.394389272108521,9.394389272108521,pct,Public transport trips
SC4,2025,Tehran,9.339615194182068,9.339615194182068,pct,Public transport trips
SC4,2026,Tehran,9.378931928849157,9.378931928849157,pct,Public transport trips
SC4,2027,Tehran,9.416141742288401,9.416141742288401,pct,Public transport trips
SC4,2028,Tehran,8.127307084714491,8.127307084714491,pct,Public transport trips
SC4,2029,Tehran,8.123348296403812,8.123348296403812,pct,Public transport trips
SC4,2030,Tehran,8.10160487623167,8.10160487623167,pct,Public transport trips
SC5,2024,Tehran,9.291706577456829,9.291706577456829,pct,Public transport trips
SC5,2025,Tehran,30.96398986864398,30.96398986864398,pct,Public transport trips
SC5,2026,Tehran,37.11309140823364,37.11309140823364,pct,Public transport trips
SC5,2027,Tehran,38.809106960870906,38.809106960870906,pct,Public transport trips
SC5,2028,Tehran,40.274006635616175,40.274006635616175,pct,Public transport trips
SC5,2029,Tehran,40.33709432430905,40.33709432430905,pct,Public transport trips
SC5,2030,Tehran,40.51131847313159,40.51131847313159,pct,Public transport trips
SC6,2024,Tehran,1.9687698967202567,1.9687698967202567,pct,Public transport trips
SC6,2025,Tehran,21.63203307863058,21.63203307863058,pct,Public transport trips
SC6,2026,Tehran,26.29951935246193,26.29951935246193,pct,Public transport trips
SC6,2027,Tehran,27.102163265483277,27.102163265483277,pct,Public transport trips
SC6,2028,Tehran,27.806411064138615,27.806411064138615,pct,Public transport trips
SC6,2029,Tehran,27.853826362108226,27.853826362108226,pct,Public transport trips
SC6,2030,Tehran,27.933998212767573,27.933998212767573,pct,Public transport trips
SC7,2024,Tehran,0.0003918316873083143,0.0003918316873083143,pct,Public transport trips
SC7,2025,Tehran,0.0009670724112084396,0.0009670724112084396,pct,Public transport trips
SC7,2026,Tehran,0.0019789940387976617,0.0019789940387976617,pct,Public transport trips
SC7,2027,Tehran,0.0033208967611400367,0.0033208967611400367,pct,Public transport trips
SC7,2028,Tehran,0.005576963665374189,0.005576963665374189,pct,Public transport trips
SC7,2029,Tehran,0.008490043755477612,0.008490043755477612,pct,Public transport trips
SC7,2030,Tehran,0.012099096203273216,0.012099096203273216,pct,Public transport trips
SC8,2024,Tehran,11.533545621135676,11.533545621135676,pct,Public transport trips
SC8,2025,Tehran,32.69608258443361,32.69608258443361,pct,Public transport trips
SC8,2026,Tehran,36.75683242318091,36.75683242318091,pct,Public transport trips
SC8,2027,Tehran,37.65389821798673,37.65389821798673,pct,Public transport trips
SC8,2028,Tehran,36.68364125769584,36.68364125769584,pct,Public transport trips
SC8,2029,Tehran,36.70269313524193,36.70269313524193,pct,Public transport trips
SC8,2030,Tehran,36.65345075432309,36.65345075432309,pct,Public transport trips
SC9,2024,Tehran,14.19510346294148,14.19510346294148,pct,Public transport trips
SC9,2025,Tehran,36.64714412549563,36.64714412549563,pct,Public transport trips
SC9,2026,Tehran,46.16145391458032,46.16145391458032,pct,Public transport trips
SC9,2027,Tehran,48.38775497767624,48.38775497767624,pct,Public transport trips
SC9,2028,Tehran,50.25737542558182,50.25737542558182,pct,Public transport trips
SC9,2029,Tehran,51.50214185337637,51.50214185337637,pct,Public transport trips
SC9,2030,Tehran,52.442515059354136,52.442515059354136,pct,Public transport trips
SC0,2024,Region 12,0.0,0.0,pct,Non-public transport trips
SC0,2025,Region 12,0.0,0.0,pct,Non-public transport trips
SC0,2026,Region 12,0.0,0.0,pct,Non-public transport trips
SC0,2027,Region 12,0.0,0.0,pct,Non-public transport trips
SC0,2028,Region 12,0.0,0.0,pct,Non-public transport trips
SC0,2029,Region 12,0.0,0.0,pct,Non-public transport trips
SC0,2030,Region 12,0.0,0.0,pct,Non-public transport trips
SC1,2024,Region 12,0.0,0.0,pct,Non-public transport trips
SC1,2025,Region 12,0.0,0.0,pct,Non-public transport trips
SC1,2026,Region 12,-3.3707755559815844,-3.3707755559815844,pct,Non-public transport trips
SC1,2027,Region 12,-3.3545082572833245,-3.3545082572833245,pct,Non-public transport trips
SC1,2028,Region 12,-5.060500145894127,-5.060500145894127,pct,Non-public transport trips
SC1,2029,Region 12,-5.063598422584416,-5.063598422584416,pct,Non-public transport trips
SC1,2030,Region 12,-6.36142665143452,-6.36142665143452,pct,Non-public transport trips
SC10,2024,Region 12,-7.401064711789738,-7.401064711789738,pct,Non-public transport trips
SC10,2025,Region 12,-6.7890825679439475,-6.7890825679439475,pct,Non-public transport trips
SC10,2026,Region 12,-7.062152651697809,-7.062152651697809,pct,Non-public transport trips
SC10,2027,Region 12,-7.331833000359296,-7.331833000359296,pct,Non-public transport trips
SC10,2028,Region 12,-7.208458547505479,-7.208458547505479,pct,Non-public transport trips
SC10,2029,Region 12,-7.067527649656539,-7.067527649656539,pct,Non-public transport trips
SC10,2030,Region 12,-7.118325862098381,-7.118325862098381,pct,Non-public transport trips
SC11,2024,Region 12,-4.053551321090535,-4.053551321090535,pct,Non-public transport trips
SC11,2025,Region 12,-3.281873749138277,-3.281873749138277,pct,Non-public transport trips
SC11,2026,Region 12,-6.3338311977812545,-6.3338311977812545,pct,Non-public transport trips
SC11,2027,Region 12,-6.586048760856617,-6.586048760856617,pct,Non-public transport trips
SC11,2028,Region 12,-8.534440545164141,-8.534440545164141,pct,Non-public transport trips
SC11,2029,Region 12,-8.672445875050348,-8.672445875050348,pct,Non-public transport trips
SC11,2030,Region 12,-9.90266686337751,-9.90266686337751,pct,Non-public transport trips
SC2,2024,Region 12,0.0,0.0,pct,Non-public transport trips
SC2,2025,Region 12,0.0,0.0,pct,Non-public transport trips
SC2,2026,Region 12,-0.6357913353134396,-0.6357913353134396,pct,Non-public transport trips
SC2,2027,Region 12,-0.6323926562942858,-0.6323926562942858,pct,Non-public transport trips
SC2,2028,Region 12,-1.0471180106036382,-1.0471180106036382,pct,Non-public transport trips
SC2,2029,Region 12,-1.2569042873780312,-1.2569042873780312,pct,Non-public transport trips
SC2,2030,Region 12,-1.63109002140067,-1.63109002140067,pct,Non-public transport trips
SC3,2024,Region 12,0.0,0.0,pct,Non-public transport trips
SC3,2025,Region 12,0.0,0.0,pct,Non-public transport trips
SC3,2026,Region 12,-0.31505008187260497,-0.31505008187260497,pct,Non-public transport trips
SC3,2027,Region 12,-0.3098414896159413,-0.3098414896159413,pct,Non-public transport trips
SC3,2028,Region 12,-0.6559592673378825,-0.6559592673378825,pct,Non-public transport trips
SC3,2029,Region 12,-0.6605933040140024,-0.6605933040140024,pct,Non-public transport trips
SC3,2030,Region 12,-1.0574112440378558,-1.0574112440378558,pct,Non-public transport trips
SC4,2024,Region 12,-3.666933002138136,-3.666933002138136,pct,Non-public transport trips
SC4,2025,Region 12,-3.638989276998554,-3.638989276998554,pct,Non-public transport trips
SC4,2026,Region 12,-3.6239459802311345,-3.6239459802311345,pct,Non-public transport trips
SC4,2027,Region 12,-3.5988246350071575,-3.5988246350071575,pct,Non-public transport trips
SC4,2028,Region 12,-3.1070996178145895,-3.1070996178145895,pct,Non-public transport trips
SC4,2029,Region 12,-3.11186184526385,-3.11186184526385,pct,Non-public transport trips
SC4,2030,Region 12,-3.118045701136066,-3.118045701136066,pct,Non-public transport trips
SC5,2024,Region 12,-3.6429893140942498,-3.6429893140942498,pct,Non-public transport trips
SC5,2025,Region 12,-2.846427554906917,-2.846427554906917,pct,Non-public transport trips
SC5,2026,Region 12,-3.0089535245980734,-3.0089535245980734,pct,Non-public transport trips
SC5,2027,Region 12,-3.2575638712729913,-3.2575638712729913,pct,Non-public transport trips
SC5,2028,Region 12,-3.5502752381531564,-3.5502752381531564,pct,Non-public transport trips
SC5,2029,Region 12,-3.545267671076549,-3.545267671076549,pct,Non-public transport trips
SC5,2030,Region 12,-3.5381629433111677,-3.5381629433111677,pct,Non-public transport trips
SC6,2024,Region 12,-0.7614950556263905,-0.7614950556263905,pct,Non-public transport trips
SC6,2025,Region 12,-0.8055988527288999,-0.8055988527288999,pct,Non-public transport trips
SC6,2026,Region 12,-0.8596602034493457,-0.8596602034493457,pct,Non-public transport trips
SC6,2027,Region 12,-0.8855165594127838,-0.8855165594127838,pct,Non-public transport trips
SC6,2028,Region 12,-0.9224658835536365,-0.9224658835536365,pct,Non-public transport trips
SC6,2029,Region 12,-0.9468802543162383,-0.9468802543162383,pct,Non-public transport trips
SC6,2030,Region 12,-0.9820724240987965,-0.9820724240987965,pct,Non-public transport trips
SC7,2024,Region 12,0.0,0.0,pct,Non-public transport trips
SC7,2025,Region 12,0.0,0.0,pct,Non-public transport trips
SC7,2026,Region 12,0.0,0.0,pct,Non-public transport trips
SC7,2027,Region 12,0.0,0.0,pct,Non-public transport trips
SC7,2028,Region 12,0.0,0.0,pct,Non-public transport trips
SC7,2029,Region 12,0.0,0.0,pct,Non-public transport trips
SC7,2030,Region 12,0.0,0.0,pct,Non-public transport trips
SC8,2024,Region 12,-4.454612547949424,-4.454612547949424,pct,Non-public transport trips
SC8,2025,Region 12,-4.6161713442452275,-4.6161713442452275,pct,Non-public transport trips
SC8,2026,Region 12,-8.04824613156638,-8.04824613156638,pct,Non-public transport trips
SC8,2027,Region 12,-8.016097738794924,-8.016097738794924,pct,Non-public transport trips
SC8,2028,Region 12,-9.383224301022432,-9.383224301022432,pct,Non-public transport trips
SC8,2029,Region 12,-9.403003610185966,-9.403003610185966,pct,Non-public transport trips
SC8,2030,Region 12,-10.853791484049834,-10.853791484049834,pct,Non-public transport trips
SC9,2024,Region 12,-5.488103307850984,-5.488103307850984,pct,Non-public transport trips
SC9,2025,Region 12,-4.81410745944602,-4.81410745944602,pct,Non-public transport trips
SC9,2026,Region 12,-5.486384338691649,-5.486384338691649,pct,Non-public transport trips
SC9,2027,Region 12,-5.5783116352393876,-5.5783116352393876,pct,Non-public transport trips
SC9,2028,Region 12,-6.020199086834401,-6.020199086834401,pct,Non-public transport trips
SC9,2029,Region 12,-6.2304005514624325,-6.2304005514624325,pct,Non-public transport trips
SC9,2030,Region 12,-6.727593424961814,-6.727593424961814,pct,Non-public transport trips
SC0,2024,Tehran,0.0,0.0,pct,Non-public transport trips
SC0,2025,Tehran,0.0,0.0,pct,Non-public transport trips
SC0,2026,Tehran,0.0,0.0,pct,Non-public transport trips
SC0,2027,Tehran,0.0,0.0,pct,Non-public transport trips
SC0,2028,Tehran,0.0,0.0,pct,Non-public transport trips
SC0,2029,Tehran,0.0,0.0,pct,Non-public transport trips
SC0,2030,Tehran,0.0,0.0,pct,Non-public transport trips
SC1,2024,Tehran,0.0,0.0,pct,Non-public transport trips
SC1,2025,Tehran,0.0,0.0,pct,Non-public transport trips
SC1,2026,Tehran,-2.1717390291063525,-2.1717390291063525,pct,Non-public transport trips
SC1,2027,Tehran,-2.659922689747512,-2.659922689747512,pct,Non-public transport trips
SC1,2028,Tehran,-3.271884629394686,-3.271884629394686,pct,Non-public transport trips
SC1,2029,Tehran,-3.2677364924204406,-3.2677364924204406,pct,Non-public transport trips
SC1,2030,Tehran,-4.1001434148855,-4.1001434148855,pct,Non-public transport trips
SC10,2024,Tehran,-2.649375122813051,-2.649375122813051,pct,Non-public transport trips
SC10,2025,Tehran,-6.176890610466488,-6.176890610466488,pct,Non-public transport trips
SC10,2026,Tehran,-6.809045759203237,-6.809045759203237,pct,Non-public transport trips
SC10,2027,Tehran,-6.881175862652425,-6.881175862652425,pct,Non-public transport trips
SC10,2028,Tehran,-6.900703963805394,-6.900703963805394,pct,Non-public transport trips
