Scenario,year,Geo,delta_display,annot,annot_mode,kpi
SC5,2024,Region 12,-2.8252031328327365,-2.8252031328327365,pct,Time loss (car)
SC5,2025,Region 12,-2.7086137293883277,-2.7086137293883277,pct,Time loss (car)
SC5,2026,Region 12,-9.39135549145643,-9.39135549145643,pct,Time loss (car)
SC5,2027,Region 12,-10.959942285861326,-10.959942285861326,pct,Time loss (car)
SC5,2028,Region 12,-11.225503421864842,-11.225503421864842,pct,Time loss (car)
SC5,2029,Region 12,-11.642448913086358,-11.642448913086358,pct,Time loss (car)
SC5,2030,Region 12,-11.6445671748821,-11.6445671748821,pct,Time loss (car)
SC6,2024,Region 12,-0.5404632577518504,-0.5404632577518504,pct,Time loss (car)
SC6,2025,Region 12,0.5810877675125149,0.5810877675125149,pct,Time loss (car)
SC6,2026,Region 12,-6.557662037273711,-6.557662037273711,pct,Time loss (car)
SC6,2027,Region 12,-7.991319788103421,-7.991319788103421,pct,Time loss (car)
SC6,2028,Region 12,-7.985161911008134,-7.985161911008134,pct,Time loss (car)
SC6,2029,Region 12,-8.135014583796957,-8.135014583796957,pct,Time loss (car)
SC6,2030,Region 12,-8.153811047871312,-8.153811047871312,pct,Time loss (car)
SC7,2024,Region 12,0.0006019953551246919,0.0006019953551246919,pct,Time loss (car)
SC7,2025,Region 12,0.001496230218531342,0.001496230218531342,pct,Time loss (car)
SC7,2026,Region 12,0.0030595161117008057,0.0030595161117008057,pct,Time loss (car)
SC7,2027,Region 12,0.0051511282263407504,0.0051511282263407504,pct,Time loss (car)
SC7,2028,Region 12,0.008666304573086906,0.008666304573086906,pct,Time loss (car)
SC7,2029,Region 12,0.013201254265217567,0.013201254265217567,pct,Time loss (car)
SC7,2030,Region 12,0.018821071822443206,0.018821071822443206,pct,Time loss (car)
SC8,2024,Region 12,-3.3697050621673585,-3.3697050621673585,pct,Time loss (car)
SC8,2025,Region 12,-4.4906246512500045,-4.4906246512500045,pct,Time loss (car)
SC8,2026,Region 12,-15.311652260943609,-15.311652260943609,pct,Time loss (car)
SC8,2027,Region 12,-17.624808400499607,-17.624808400499607,pct,Time loss (car)
SC8,2028,Region 12,-19.268458220732494,-19.268458220732494,pct,Time loss (car)
SC8,2029,Region 12,-19.837230403472674,-19.837230403472674,pct,Time loss (car)
SC8,2030,Region 12,-21.407173851188006,-21.407173851188006,pct,Time loss (car)
SC9,2024,Region 12,-4.239876234377368,-4.239876234377368,pct,Time loss (car)
SC9,2025,Region 12,-5.1589018213687,-5.1589018213687,pct,Time loss (car)
SC9,2026,Region 12,-13.584251981636703,-13.584251981636703,pct,Time loss (car)
SC9,2027,Region 12,-16.96321179041495,-16.96321179041495,pct,Time loss (car)
SC9,2028,Region 12,-18.351707105827984,-18.351707105827984,pct,Time loss (car)
SC9,2029,Region 12,-20.18425471493893,-20.18425471493893,pct,Time loss (car)
SC9,2030,Region 12,-21.49238255422801,-21.49238255422801,pct,Time loss (car)
SC0,2024,Tehran,0.0,0.0,pct,Time loss (car)
SC0,2025,Tehran,0.0,0.0,pct,Time loss (car)
SC0,2026,Tehran,0.0,0.0,pct,Time loss (car)
SC0,2027,Tehran,0.0,0.0,pct,Time loss (car)
SC0,2028,Tehran,0.0,0.0,pct,Time loss (car)
SC0,2029,Tehran,0.0,0.0,pct,Time loss (car)
SC0,2030,Tehran,0.0,0.0,pct,Time loss (car)
SC1,2024,Tehran,0.0,0.0,pct,Time loss (car)
SC1,2025,Tehran,0.0,0.0,pct,Time loss (car)
SC1,2026,Tehran,-4.375289830938721,-4.375289830938721,pct,Time loss (car)
SC1,2027,Tehran,-4.97101337316475,-4.97101337316475,pct,Time loss (car)
SC1,2028,Tehran,-9.46330623488007,-9.46330623488007,pct,Time loss (car)
SC1,2029,Tehran,-8.103354098250982,-8.103354098250982,pct,Time loss (car)
SC1,2030,Tehran,-9.652354138685729,-9.652354138685729,pct,Time loss (car)
SC10,2024,Tehran,-0.46840509174479494,-0.46840509174479494,pct,Time loss (car)
SC10,2025,Tehran,-4.850734897308893,-4.850734897308893,pct,Time loss (car)
SC10,2026,Tehran,-16.606625540987423,-16.606625540987423,pct,Time loss (car)
SC10,2027,Tehran,-18.927523903074277,-18.927523903074277,pct,Time loss (car)
SC10,2028,Tehran,-18.963839269162616,-18.963839269162616,pct,Time loss (car)
SC10,2029,Tehran,-19.143099422463038,-19.143099422463038,pct,Time loss (car)
SC10,2030,Tehran,-19.13381164991931,-19.13381164991931,pct,Time loss (car)
SC11,2024,Tehran,-0.24095381453872583,-0.24095381453872583,pct,Time loss (car)
SC11,2025,Tehran,-2.1156736321133587,-2.1156736321133587,pct,Time loss (car)
SC11,2026,Tehran,-16.03590522061132,-16.03590522061132,pct,Time loss (car)
SC11,2027,Tehran,-20.596399816978884,-20.596399816978884,pct,Time loss (car)
SC11,2028,Tehran,-21.94804388362497,-21.94804388362497,pct,Time loss (car)
SC11,2029,Tehran,-23.741323708012423,-23.741323708012423,pct,Time loss (car)
SC11,2030,Tehran,-24.90799473360341,-24.90799473360341,pct,Time loss (car)
SC2,2024,Tehran,0.0,0.0,pct,Time loss (car)
SC2,2025,Tehran,0.0,0.0,pct,Time loss (car)
SC2,2026,Tehran,0.23848973745788055,0.23848973745788055,pct,Time loss (car)
SC2,2027,Tehran,-2.1132966587075064,-2.1132966587075064,pct,Time loss (car)
SC2,2028,Tehran,-2.0705584902165044,-2.0705584902165044,pct,Time loss (car)
SC2,2029,Tehran,-3.395859264216685,-3.395859264216685,pct,Time loss (car)
SC2,2030,Tehran,-3.8666393756053306,-3.8666393756053306,pct,Time loss (car)
SC3,2024,Tehran,0.0,0.0,pct,Time loss (car)
SC3,2025,Tehran,0.0,0.0,pct,Time loss (car)
SC3,2026,Tehran,0.06248049880435178,0.06248049880435178,pct,Time loss (car)
SC3,2027,Tehran,-0.38291534001807653,-0.38291534001807653,pct,Time loss (car)
SC3,2028,Tehran,-0.3091344970931519,-0.3091344970931519,pct,Time loss (car)
SC3,2029,Tehran,-0.8126458617686942,-0.8126458617686942,pct,Time loss (car)
SC3,2030,Tehran,-0.733099635217264,-0.733099635217264,pct,Time loss (car)
SC4,2024,Tehran,-0.21279173488773614,-0.21279173488773614,pct,Time loss (car)
SC4,2025,Tehran,-2.8215010595313426,-2.8215010595313426,pct,Time loss (car)
SC4,2026,Tehran,-2.957115349604469,-2.957115349604469,pct,Time loss (car)
SC4,2027,Tehran,-2.8346619484889737,-2.8346619484889737,pct,Time loss (car)
SC4,2028,Tehran,-2.7502213159129827,-2.7502213159129827,pct,Time loss (car)
SC4,2029,Tehran,-2.407824637883548,-2.407824637883548,pct,Time loss (car)
SC4,2030,Tehran,-2.416657041628046,-2.416657041628046,pct,Time loss (car)
SC5,2024,Tehran,-0.2378113662052127,-0.2378113662052127,pct,Time loss (car)
SC5,2025,Tehran,-1.8034410715335885,-1.8034410715335885,pct,Time loss (car)
SC5,2026,Tehran,-13.31234474685672,-13.31234474685672,pct,Time loss (car)
SC5,2027,Tehran,-15.626822422777511,-15.626822422777511,pct,Time loss (car)
SC5,2028,Tehran,-15.749850464666634,-15.749850464666634,pct,Time loss (car)
SC5,2029,Tehran,-16.210680120182236,-16.210680120182236,pct,Time loss (car)
SC5,2030,Tehran,-16.215579145764014,-16.215579145764014,pct,Time loss (car)
SC6,2024,Tehran,-0.006934719203358471,-0.006934719203358471,pct,Time loss (car)
SC6,2025,Tehran,0.8070420094701736,0.8070420094701736,pct,Time loss (car)
SC6,2026,Tehran,-10.90916870631309,-10.90916870631309,pct,Time loss (car)
SC6,2027,Tehran,-12.998017425756844,-12.998017425756844,pct,Time loss (car)
SC6,2028,Tehran,-12.944174594784913,-12.944174594784913,pct,Time loss (car)
SC6,2029,Tehran,-13.166224154805214,-13.166224154805214,pct,Time loss (car)
SC6,2030,Tehran,-13.181437193968387,-13.181437193968387,pct,Time loss (car)
SC7,2024,Tehran,0.0008914462436874667,0.0008914462436874667,pct,Time loss (car)
SC7,2025,Tehran,0.002208649245051234,0.002208649245051234,pct,Time loss (car)
SC7,2026,Tehran,0.004517837477004752,0.004517837477004752,pct,Time loss (car)
SC7,2027,Tehran,0.007595329614809556,0.007595329614809556,pct,Time loss (car)
SC7,2028,Tehran,0.012768449062984261,0.012768449062984261,pct,Time loss (car)
SC7,2029,Tehran,0.019445031646592,0.019445031646592,pct,Time loss (car)
SC7,2030,Tehran,0.02771818533288666,0.02771818533288666,pct,Time loss (car)
SC8,2024,Tehran,-0.2197895613394552,-0.2197895613394552,pct,Time loss (car)
SC8,2025,Tehran,-2.1180582054657475,-2.1180582054657475,pct,Time loss (car)
SC8,2026,Tehran,-17.808212609576728,-17.808212609576728,pct,Time loss (car)
SC8,2027,Tehran,-20.810812688308886,-20.810812688308886,pct,Time loss (car)
SC8,2028,Tehran,-22.41752494719556,-22.41752494719556,pct,Time loss (car)
SC8,2029,Tehran,-23.058385281349853,-23.058385281349853,pct,Time loss (car)
SC8,2030,Tehran,-24.349854523463215,-24.349854523463215,pct,Time loss (car)
SC9,2024,Tehran,-0.34909146683572734,-0.34909146683572734,pct,Time loss (car)
SC9,2025,Tehran,-3.2880241507188046,-3.2880241507188046,pct,Time loss (car)
SC9,2026,Tehran,-14.709341177999269,-14.709341177999269,pct,Time loss (car)
SC9,2027,Tehran,-19.213674776492145,-19.213674776492145,pct,Time loss (car)
SC9,2028,Tehran,-19.24471222831371,-19.24471222831371,pct,Time loss (car)
SC9,2029,Tehran,-20.723867433322184,-20.723867433322184,pct,Time loss (car)
SC9,2030,Tehran,-21.180611472609197,-21.180611472609197,pct,Time loss (car)
SC0,2024,Region 12,0.0,0.0,pct,Modal share: public transport
SC0,2025,Region 12,0.0,0.0,pct,Modal share: public transport
SC0,2026,Region 12,0.0,0.0,pct,Modal share: public transport
SC0,2027,Region 12,0.0,0.0,pct,Modal share: public transport
SC0,2028,Region 12,0.0,0.0,pct,Modal share: public transport
