parameter,pct_from_frozen,value,loss,city_modal,r12_modal,speed,activity,energy_environment,annual_distance,operational_shares
congestion_multiplier_r12,-10.0,2.7439391250000003,0.08286372338319718,0.07255429432858618,0.10877351677336293,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
congestion_multiplier_r12,-5.0,2.8963801874999997,0.08305511761346161,0.07255429432858618,0.10953909369442064,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
congestion_multiplier_r12,-2.5,2.97260071875,0.08306805295874217,0.07255429432858618,0.10959083507554285,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
congestion_multiplier_r12,0.0,3.04882125,0.08275640095796155,0.07255429432858618,0.10834422707242039,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
congestion_multiplier_r12,2.5,3.1250417812499998,0.08216830222191442,0.07255429432858618,0.10599183212823182,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
congestion_multiplier_r12,5.0,3.2012623125000004,0.08195217496223596,0.07255429432858618,0.10512732308951803,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
congestion_multiplier_r12,10.0,3.3537033750000003,0.08183501839517517,0.07255429432858618,0.10465869682127484,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
