parameter,pct_from_frozen,value,loss,city_modal,r12_modal,speed,activity,energy_environment,annual_distance,operational_shares
spd_bus_history_calibration_factor,-10.0,0.9,0.08447171089811074,0.07255214799969487,0.10834422707242039,0.1100903617784422,0.041578545273324385,0.0934877797706903,0.12859904118633983,3.193111471854626e-17
spd_bus_history_calibration_factor,-5.0,0.95,0.08349842473751824,0.07255430428144351,0.10834422707242039,0.100631142924348,0.04158823416597238,0.09327507461039959,0.12865755568776222,3.193111471854626e-17
spd_bus_history_calibration_factor,-2.5,0.975,0.08309848656411065,0.07255429432858618,0.10834422707242039,0.09663187540509362,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
spd_bus_history_calibration_factor,0.0,1.0,0.08275640095796155,0.07255429432858618,0.10834422707242039,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
spd_bus_history_calibration_factor,2.5,1.025,0.08247872317928301,0.07255429432858618,0.10834422707242039,0.09043424155681722,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
spd_bus_history_calibration_factor,5.0,1.05,0.07969839304748744,0.06670388431088425,0.10861841859697668,0.0884502390664721,0.03868448745310401,0.08885697541797423,0.12981208280648476,3.193111471854626e-17
spd_bus_history_calibration_factor,10.0,1.1,0.07895462154169,0.06657612478776838,0.10941960686677199,0.08624652753497312,0.03629125247802981,0.0862157545082712,0.12881482422251034,3.193111471854626e-17
