parameter,pct_from_frozen,value,loss,city_modal,r12_modal,speed,activity,energy_environment,annual_distance,operational_shares
spd_car_history_calibration_factor,-10.0,0.9,0.08473921135078094,0.07255429432858618,0.10834422707242039,0.11303912327179647,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
spd_car_history_calibration_factor,-5.0,0.95,0.08358030065076594,0.07255429432858618,0.10834422707242039,0.10145001627164643,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
spd_car_history_calibration_factor,-2.5,0.975,0.08312031798333157,0.07255429432858618,0.10834422707242039,0.0968501895973028,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
spd_car_history_calibration_factor,0.0,1.0,0.08275640095796155,0.07255429432858618,0.10834422707242039,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
spd_car_history_calibration_factor,2.5,1.025,0.08250012693572253,0.07255429432858618,0.10834422707242039,0.09064827912121251,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
spd_car_history_calibration_factor,5.0,1.05,0.08236077288593759,0.07255429432858618,0.10834422707242039,0.08925473862336296,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
spd_car_history_calibration_factor,10.0,1.1,0.08244998067104255,0.07255429432858618,0.10834422707242039,0.09014681647441261,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
