parameter,pct_from_frozen,value,loss,city_modal,r12_modal,speed,activity,energy_environment,annual_distance,operational_shares
car_energy_closure_factor,-10.0,1.2427863534559114,0.08275640095796155,0.07255429432858618,0.10834422707242039,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
car_energy_closure_factor,-5.0,1.3118300397590175,0.08275640095796155,0.07255429432858618,0.10834422707242039,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
car_energy_closure_factor,-2.5,1.3463518829105707,0.08275640095796155,0.07255429432858618,0.10834422707242039,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
car_energy_closure_factor,0.0,1.3808737260621238,0.08275640095796155,0.07255429432858618,0.10834422707242039,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
car_energy_closure_factor,2.5,1.4153955692136768,0.08275640095796155,0.07255429432858618,0.10834422707242039,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
car_energy_closure_factor,5.0,1.44991741236523,0.08275640095796155,0.07255429432858618,0.10834422707242039,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
car_energy_closure_factor,10.0,1.5189610986683362,0.08275640095796155,0.07255429432858618,0.10834422707242039,0.09321101934360267,0.04158823580753212,0.09327501718217261,0.12865755597682466,3.193111471854626e-17
